id,name,set,set_name,rarity,type_line,colors,color_identity,mana_cost,power,toughness,oracle_text,keywords
5f511123-4a07-4e80-aa85-e52ee4c7ea4d,Fertilid,j22,Jumpstart 2022,common,Creature — Elemental,['G'],['G'],{2}{G},0,0,"Fertilid enters the battlefield with two +1/+1 counters on it.
{1}{G}, Remove a +1/+1 counter from Fertilid: Target player searches their library for a basic land card, puts it onto the battlefield tapped, then shuffles.",[]
5f826404-3df5-4b0c-9739-837938ac8401,Liliana's Elite,j22,Jumpstart 2022,uncommon,Creature — Zombie,['B'],['B'],{2}{B},1,1,Liliana's Elite gets +1/+1 for each creature card in your graveyard.,[]
5fbb7413-af44-4038-a56c-8cc3ca645a58,Big Score,j22,Jumpstart 2022,common,Instant,['R'],['R'],{3}{R},,,"As an additional cost to cast this spell, discard a card.
Draw two cards and create two Treasure tokens. (They're artifacts with ""{T}, Sacrifice this artifact: Add one mana of any color."")",['Treasure']
5fc72645-d2c3-40cd-81d7-77142e495c8d,Interpret the Signs,j22,Jumpstart 2022,uncommon,Sorcery,['U'],['U'],{5}{U},,,"Scry 3, then reveal the top card of your library. Draw cards equal to that card's mana value. (To scry 3, look at the top three cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)",['Scry']
5fdec536-d233-40f1-9448-82c3c845ead6,Necromancer's Stockpile,j22,Jumpstart 2022,rare,Enchantment,['B'],['B'],{1}{B},,,"{1}{B}, Discard a creature card: Draw a card. If the discarded card was a Zombie card, create a tapped 2/2 black Zombie creature token.",[]
606f0b72-fc78-415c-9999-4ce362ed037d,Dance with Devils,j22,Jumpstart 2022,uncommon,Instant,['R'],['R'],{3}{R},,,"Create two 1/1 red Devil creature tokens. They have ""When this creature dies, it deals 1 damage to any target.""",[]
606ffebe-1b17-4770-ab0c-f57ae549fc3f,Wake Thrasher,j22,Jumpstart 2022,rare,Creature — Merfolk Soldier,['U'],['U'],{2}{U},1,1,"Whenever a permanent you control becomes untapped, Wake Thrasher gets +1/+1 until end of turn.",[]
60a1e6e9-5e5f-4431-9732-fd313df843df,Brazen Freebooter,j22,Jumpstart 2022,common,Creature — Human Pirate,['R'],['R'],{3}{R},3,3,"When Brazen Freebooter enters the battlefield, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")",['Treasure']
60b0a697-e901-42d9-9833-fedfcb6db9b3,Goblin Rally,j22,Jumpstart 2022,uncommon,Sorcery,['R'],['R'],{3}{R}{R},,,Create four 1/1 red Goblin creature tokens.,[]
612da129-c8dd-4f89-a505-548ad5c2f7e1,Murder Investigation,j22,Jumpstart 2022,uncommon,Enchantment — Aura,['W'],['W'],{1}{W},,,"Enchant creature you control
When enchanted creature dies, create X 1/1 white Soldier creature tokens, where X is its power.",['Enchant']
61561585-f4fb-4e47-a65a-0c43a855ebcf,"Alandra, Sky Dreamer",j22,Jumpstart 2022,rare,Legendary Creature — Merfolk Wizard,['U'],['U'],{2}{U}{U},2,4,"Whenever you draw your second card each turn, create a 2/2 blue Drake creature token with flying.
Whenever you draw your fifth card each turn, Alandra, Sky Dreamer and Drakes you control each get +X/+X until end of turn, where X is the number of cards in your hand.",[]
61ef2107-1d92-482c-a7ea-6847e6c50aed,Devouring Light,j22,Jumpstart 2022,uncommon,Instant,['W'],['W'],{1}{W}{W},,,"Convoke (Your creatures can help cast this spell. Each creature you tap while casting this spell pays for {1} or one mana of that creature's color.)
Exile target attacking or blocking creature.",['Convoke']
623be150-7440-428f-9f57-73cf46189205,"Taranika, Akroan Veteran",j22,Jumpstart 2022,rare,Legendary Creature — Human Soldier,['W'],['W'],{1}{W}{W},3,3,"Vigilance
Whenever Taranika, Akroan Veteran attacks, untap another target creature you control. Until end of turn, that creature has base power and toughness 4/4 and gains indestructible.",['Vigilance']
623d9e1d-4154-4d77-bd0e-e6204117dc83,Angelic Page,j22,Jumpstart 2022,common,Creature — Angel Spirit,['W'],['W'],{1}{W},1,1,"Flying
{T}: Target attacking or blocking creature gets +1/+1 until end of turn.",['Flying']
626c0088-124d-45ea-9214-f0a440681403,Duskshell Crawler,j22,Jumpstart 2022,common,Creature — Insect,['G'],['G'],{1}{G},0,3,"When Duskshell Crawler enters the battlefield, put a +1/+1 counter on target creature.
Each creature you control with a +1/+1 counter on it has trample.",[]
6367056d-c066-40a3-b744-21a921bccc2c,"Goreclaw, Terror of Qal Sisma",j22,Jumpstart 2022,rare,Legendary Creature — Bear,['G'],['G'],{3}{G},4,3,"Creature spells you cast with power 4 or greater cost {2} less to cast.
Whenever Goreclaw, Terror of Qal Sisma attacks, each creature you control with power 4 or greater gets +1/+1 and gains trample until end of turn.",[]
637c80b7-6cbb-4f3f-b279-55048b90ad1c,Valorous Steed,j22,Jumpstart 2022,common,Creature — Unicorn,['W'],['W'],{4}{W},3,3,"Vigilance (Attacking doesn't cause this creature to tap.)
When Valorous Steed enters the battlefield, create a 2/2 white Knight creature token with vigilance.",['Vigilance']
63ccad14-ec2b-4235-a917-c0355c16599a,Swarm Shambler,j22,Jumpstart 2022,rare,Creature — Fungus Beast,['G'],['G'],{G},0,0,"Swarm Shambler enters the battlefield with a +1/+1 counter on it.
Whenever a creature you control with a +1/+1 counter on it becomes the target of a spell an opponent controls, create a 1/1 green Insect creature token.
{1}, {T}: Put a +1/+1 counter on Swarm Shambler.",[]
63f7afc6-dcc2-45ce-99e8-696cd5a11466,Moonlight Hunt,j22,Jumpstart 2022,uncommon,Instant,['G'],['G'],{1}{G},,,Choose target creature you don't control. Each creature you control that's a Wolf or a Werewolf deals damage equal to its power to that creature.,[]
64106412-36ad-46f1-a7df-7dbff296473e,Chandra's Pyreling,j22,Jumpstart 2022,uncommon,Creature — Elemental Lizard,['R'],['R'],{1}{R},1,3,"Whenever a source you control deals noncombat damage to an opponent, Chandra's Pyreling gets +1/+0 and gains double strike until end of turn. (It deals both first-strike and regular combat damage.)",[]
6417e616-0490-4d89-a8ab-9b92fcc62a29,Flicker of Fate,j22,Jumpstart 2022,common,Instant,['W'],['W'],{1}{W},,,"Exile target creature or enchantment, then return it to the battlefield under its owner's control.",[]
6487eeae-95c9-4aa6-b1a9-1af8e405f0df,Merrow Reejerey,j22,Jumpstart 2022,uncommon,Creature — Merfolk Soldier,['U'],['U'],{2}{U},2,2,"Other Merfolk creatures you control get +1/+1.
Whenever you cast a Merfolk spell, you may tap or untap target permanent.",[]
64ca258b-981f-4762-a398-ae8de81f6713,Titan's Presence,j22,Jumpstart 2022,uncommon,Instant,[],[],{3},,,"As an additional cost to cast this spell, reveal a colorless creature card from your hand.
Exile target creature if its power is less than or equal to the revealed card's power.",[]
64cda05e-a1c8-451f-9d1f-b47b4e2b1e95,Meteor Golem,j22,Jumpstart 2022,uncommon,Artifact Creature — Golem,[],[],{7},3,3,"When Meteor Golem enters the battlefield, destroy target nonland permanent an opponent controls.",[]
657f3d01-a61a-4702-8331-28f911e8358f,Built to Last,j22,Jumpstart 2022,common,Instant,['W'],['W'],{W},,,"Target creature gets +2/+2 until end of turn. If it's an artifact creature, it gains indestructible until end of turn. (Damage and effects that say ""destroy"" don't destroy it.)",[]
662ccce8-c49a-4890-a725-fe01733d07f3,Teferi's Protege,j22,Jumpstart 2022,common,Creature — Human Wizard,['U'],['U'],{2}{U},2,3,"{1}{U}, {T}: Draw a card, then discard a card.",[]
66a2b141-b7bb-4033-aed8-a521fcd76d4f,"Syr Elenora, the Discerning",j22,Jumpstart 2022,uncommon,Legendary Creature — Human Knight,['U'],['U'],{3}{U}{U},*,4,"Syr Elenora, the Discerning's power is equal to the number of cards in your hand.
When Syr Elenora enters the battlefield, draw a card.
Spells your opponents cast that target Syr Elenora cost {2} more to cast.",[]
66d6534c-c77d-4d58-ab9a-a4897ca17e6a,Titanic Brawl,j22,Jumpstart 2022,common,Instant,['G'],['G'],{1}{G},,,"This spell costs {1} less to cast if it targets a creature you control with a +1/+1 counter on it.
Target creature you control fights target creature you don't control. (Each deals damage equal to its power to the other.)",['Fight']
67084738-bfda-4996-906e-5a0b0bae5de3,Oneirophage,j22,Jumpstart 2022,uncommon,Creature — Squid Illusion,['U'],['U'],{3}{U},1,2,"Flying
Whenever you draw a card, put a +1/+1 counter on Oneirophage.",['Flying']
6721bbf0-b268-4030-aa90-713f0e9360c5,Demonic Gifts,j22,Jumpstart 2022,common,Instant,['B'],['B'],{1}{B},,,"Until end of turn, target creature gets +2/+0 and gains ""When this creature dies, return it to the battlefield under its owner's control.""",[]
67f55ef7-8479-4d56-9801-cb4fd5526e73,Giant Ladybug,j22,Jumpstart 2022,common,Creature — Insect,['G'],['G'],{2}{G},4,1,"Reach
When Giant Ladybug enters the battlefield, you may search your library for a basic land card, reveal it, then shuffle and put that card on top.",['Reach']
686d43eb-ea91-4ae1-bdc4-dcd885688acd,Dragon Fodder,j22,Jumpstart 2022,common,Sorcery,['R'],['R'],{1}{R},,,Create two 1/1 red Goblin creature tokens.,[]
6872aa6f-2a81-4ea6-acd7-f7457e245533,"Chandra, Flame's Fury",j22,Jumpstart 2022,mythic,Legendary Planeswalker — Chandra,['R'],['R'],{4}{R}{R},,,"+1: Chandra, Flame's Fury deals 2 damage to any target.
−2: Chandra, Flame's Fury deals 4 damage to target creature and 2 damage to that creature's controller.
−8: Chandra, Flame's Fury deals 10 damage to target player and each creature that player controls.",[]
68a335cb-e437-4957-9675-6eaa0316abd2,Barrage Ogre,j22,Jumpstart 2022,uncommon,Creature — Ogre Warrior,['R'],['R'],{3}{R}{R},3,3,"{T}, Sacrifice an artifact: Barrage Ogre deals 2 damage to any target.",[]
68b9e959-7a17-4641-aa91-f10beae99cdc,Ruthless Disposal,j22,Jumpstart 2022,uncommon,Sorcery,['B'],['B'],{4}{B},,,"As an additional cost to cast this spell, discard a card and sacrifice a creature.
Two target creatures each get -13/-13 until end of turn.",[]
68e43b0f-118c-4abe-a1f2-f3bacbba57c8,Lightning Axe,j22,Jumpstart 2022,uncommon,Instant,['R'],['R'],{R},,,"As an additional cost to cast this spell, discard a card or pay {5}.
Lightning Axe deals 5 damage to target creature.",[]
68eb319b-e455-4803-8884-3b28d207ead0,Undersea Invader,j22,Jumpstart 2022,common,Creature — Giant Rogue,['U'],['U'],{4}{U}{U},5,6,"Flash
Undersea Invader enters the battlefield tapped.",['Flash']
68f10249-8cd0-4366-bd9a-755f8e1c3592,Synchronized Eviction,j22,Jumpstart 2022,uncommon,Instant,['U'],['U'],{4}{U},,,"This spell costs {2} less to cast if you control at least two creatures that share a creature type.
Put target nonland permanent into its owner's library second from the top.",[]
690c472e-98a9-464a-84de-78dda6d111c8,"Seizan, Perverter of Truth",j22,Jumpstart 2022,rare,Legendary Creature — Demon Spirit,['B'],['B'],{3}{B}{B},6,5,"At the beginning of each player's upkeep, that player loses 2 life and draws two cards.",[]
69696834-d306-4431-9279-37143c9ac00a,Bloodline Pretender,j22,Jumpstart 2022,uncommon,Artifact Creature — Shapeshifter,[],[],{3},2,2,"Changeling (This card is every creature type.)
As Bloodline Pretender enters the battlefield, choose a creature type.
Whenever another creature of the chosen type enters the battlefield under your control, put a +1/+1 counter on Bloodline Pretender.",['Changeling']
6a1858f5-16b8-4a58-8f31-b60f926fdbf8,Thaumaturge's Familiar,j22,Jumpstart 2022,common,Artifact Creature — Bird,[],[],{3},1,3,"Flying
When Thaumaturge's Familiar enters the battlefield, scry 1.","['Scry', 'Flying']"
6a395674-3b3e-43bf-8384-2ffc63fe84dd,Lyra Dawnbringer,j22,Jumpstart 2022,mythic,Legendary Creature — Angel,['W'],['W'],{3}{W}{W},5,5,"Flying, first strike, lifelink
Other Angels you control get +1/+1 and have lifelink.","['Flying', 'Lifelink', 'First strike']"
6a7c98eb-3b75-43c3-843c-25fb93c1b8af,Teferi's Puzzle Box,j22,Jumpstart 2022,rare,Artifact,[],[],{4},,,"At the beginning of each player's draw step, that player puts the cards in their hand on the bottom of their library in any order, then draws that many cards.",[]
6a88507f-8089-42a6-a722-d07d04a59295,Academy Journeymage,j22,Jumpstart 2022,common,Creature — Human Wizard,['U'],['U'],{4}{U},3,2,"This spell costs {1} less to cast if you control a Wizard.
When Academy Journeymage enters the battlefield, return target creature an opponent controls to its owner's hand.",[]
6a950b05-fcdf-4d3e-b038-76dc31a9dff2,Irencrag Pyromancer,j22,Jumpstart 2022,rare,Creature — Human Wizard,['R'],['R'],{2}{R},0,4,"Whenever you draw your second card each turn, Irencrag Pyromancer deals 3 damage to any target.",[]
6b84820d-187c-4d3b-b7a7-7999d4efe443,Dread Slaver,j22,Jumpstart 2022,rare,Creature — Zombie Horror,['B'],['B'],{3}{B}{B},3,5,"Whenever a creature dealt damage by Dread Slaver this turn dies, return it to the battlefield under your control. That creature is a black Zombie in addition to its other colors and types.",[]
6bab5274-99e0-458b-afd5-fe8fb2a753d6,Tome Anima,j22,Jumpstart 2022,common,Creature — Spirit,['U'],['U'],{3}{U},3,3,Tome Anima can't be blocked as long as you've drawn two or more cards this turn.,[]
6bb7c162-4c29-481c-8157-a2bd04760225,Cogwork Assembler,j22,Jumpstart 2022,uncommon,Artifact Creature — Assembly-Worker,[],[],{3},2,3,{7}: Create a token that's a copy of target artifact. That token gains haste. Exile it at the beginning of the next end step.,[]
6bc35481-1f63-4c04-aee9-b3fe8eb89916,Ajani's Pridemate,j22,Jumpstart 2022,uncommon,Creature — Cat Soldier,['W'],['W'],{1}{W},2,2,"Whenever you gain life, put a +1/+1 counter on Ajani's Pridemate.",[]
6bf14f8a-373b-4244-9427-a5a3224bf21f,Desert of the Mindful,j22,Jumpstart 2022,common,Land — Desert,[],['U'],,,,"Desert of the Mindful enters the battlefield tapped.
{T}: Add {U}.
Cycling {1}{U} ({1}{U}, Discard this card: Draw a card.)",['Cycling']
6c44e634-7a1f-4e7d-afdd-e7fd9a0bab06,Stitcher's Supplier,j22,Jumpstart 2022,uncommon,Creature — Zombie,['B'],['B'],{B},1,1,"When Stitcher's Supplier enters the battlefield or dies, mill three cards.",['Mill']
6c44fca9-3a41-41c3-aa74-f0f5a81e8b7d,Ophiomancer,j22,Jumpstart 2022,rare,Creature — Human Shaman,['B'],['B'],{2}{B},2,2,"At the beginning of each upkeep, if you control no Snakes, create a 1/1 black Snake creature token with deathtouch.",[]
6c6fc201-9365-40be-bc59-f3715fd3d15d,Circuit Mender,j22,Jumpstart 2022,uncommon,Artifact Creature — Insect,[],[],{3},2,3,"When Circuit Mender enters the battlefield, you gain 2 life.
When Circuit Mender leaves the battlefield, draw a card.",[]
6d2aec96-a679-475c-9c71-4fe06a890880,Emiel the Blessed,j22,Jumpstart 2022,mythic,Legendary Creature — Unicorn,['W'],"['G', 'W']",{2}{W}{W},4,4,"{3}: Exile another target creature you control, then return it to the battlefield under its owner's control.
Whenever another creature enters the battlefield under your control, you may pay {G/W}. If you do, put a +1/+1 counter on it. If it's a Unicorn, put two +1/+1 counters on it instead. ({G/W} can be paid with either {G} or {W}.)",[]
6d5d5f0b-7574-43d9-b9ab-b4d0fa419212,Rapacious Dragon,j22,Jumpstart 2022,uncommon,Creature — Dragon,['R'],['R'],{4}{R},3,3,"Flying
When Rapacious Dragon enters the battlefield, create two Treasure tokens. (They're artifacts with ""{T}, Sacrifice this artifact: Add one mana of any color."")","['Flying', 'Treasure']"
6d8b5383-f4cf-45e7-aefc-7f3a42748a8e,Rush of Adrenaline,j22,Jumpstart 2022,common,Instant,['R'],['R'],{R},,,Target creature gets +2/+1 and gains trample until end of turn.,[]
6dccdaba-7504-4df6-a079-d7fe450934ab,Crypt Rats,j22,Jumpstart 2022,uncommon,Creature — Rat,['B'],['B'],{2}{B},1,1,{X}: Crypt Rats deals X damage to each creature and each player. Spend only black mana on X.,[]
6df47291-c285-49db-a4eb-b9a150979127,Marauding Boneslasher,j22,Jumpstart 2022,common,Creature — Zombie Minotaur,['B'],['B'],{2}{B},3,3,Marauding Boneslasher can't block unless you control another Zombie.,[]
6dff6978-a794-4f4c-9039-594b15e7dbfe,Steppe Lynx,j22,Jumpstart 2022,common,Creature — Cat,['W'],['W'],{W},0,1,"Landfall — Whenever a land enters the battlefield under your control, Steppe Lynx gets +2/+2 until end of turn.",['Landfall']
6e05f939-f5bb-4813-b2fe-ed79df1818ec,Trove Warden,j22,Jumpstart 2022,rare,Creature — Cat Beast,['W'],['W'],{2}{W}{W},3,4,"Vigilance
Landfall — Whenever a land enters the battlefield under your control, exile target permanent card with mana value 3 or less from your graveyard.
When Trove Warden dies, put each permanent card exiled with it onto the battlefield under the control of that card's owner.","['Vigilance', 'Landfall']"
6e20c0de-c9fa-463c-965a-2e868f7965b1,Valor in Akros,j22,Jumpstart 2022,uncommon,Enchantment,['W'],['W'],{3}{W},,,"Whenever a creature enters the battlefield under your control, creatures you control get +1/+1 until end of turn.",[]
6e215786-5c2a-4f08-afab-78342ad8fa17,Eviscerate,j22,Jumpstart 2022,common,Sorcery,['B'],['B'],{3}{B},,,Destroy target creature.,[]
6e823359-865d-4ef4-8e55-e170527b1b42,Chandra's Spitfire,j22,Jumpstart 2022,uncommon,Creature — Elemental,['R'],['R'],{2}{R},1,3,"Flying
Whenever an opponent is dealt noncombat damage, Chandra's Spitfire gets +3/+0 until end of turn.",['Flying']
6ecc02d1-6203-47ee-b834-29f9fd9edb83,Renowned Weaponsmith,j22,Jumpstart 2022,uncommon,Creature — Human Artificer,['U'],['U'],{1}{U},1,3,"{T}: Add {C}{C}. Spend this mana only to cast artifact spells or activate abilities of artifacts.
{U}, {T}: Search your library for a card named Heart-Piercer Bow or Vial of Dragonfire, reveal it, put it into your hand, then shuffle.",[]
6ed1c3c1-3afc-48be-83e4-05df11d3e7da,Destructive Tampering,j22,Jumpstart 2022,common,Sorcery,['R'],['R'],{2}{R},,,"Choose one —
• Destroy target artifact.
• Creatures without flying can't block this turn.",[]
6f3b2d3b-a1aa-435d-b46d-0cecd1ef1c40,"Syr Alin, the Lion's Claw",j22,Jumpstart 2022,uncommon,Legendary Creature — Human Knight,['W'],['W'],{3}{W}{W},4,4,"First strike
Whenever Syr Alin, the Lion's Claw attacks, other creatures you control get +1/+1 until end of turn.",['First strike']
6f63d984-5638-4167-a7ba-1ac2454df8a5,Opt,j22,Jumpstart 2022,common,Instant,['U'],['U'],{U},,,"Scry 1.
Draw a card.",['Scry']
